id,timestamp,url,tweet,replies,retweets,quotes,likes
2.52E+17,28-09-12 17:59,https://twitter.com/JoeBiden/status/251742825576804353,Mitt Romney’s tax plan could lead to higher costs for seniors—send an eCard to spread the word: http://t.co/oSKjWAY0,18,52,0,9
2.52E+17,28-09-12 19:48,https://twitter.com/JoeBiden/status/251770321999376384,VP Biden on Romney’s plan: “The average senior would have to pay $460 more in taxes for their Social Security.” http://t.co/sPE9uPUq,97,290,0,45
2.52E+17,28-09-12 22:25,https://twitter.com/JoeBiden/status/251809822675202048,VP Biden: “Just look at the facts. President Obama has increased the benefits available to people on Medicare today by the action he took.”,13,57,0,11
2.52E+17,28-09-12 22:35,https://twitter.com/JoeBiden/status/251812444815642624,“The action that the President took with regard to Medicare has made the system solvent … through 2024.”—VP Biden in Florida,13,67,0,12
2.52E+17,28-09-12 22:45,https://twitter.com/JoeBiden/status/251814998396002304,"VP on the Romney-Ryan Medicare plan: “You’d have to reach into your pocket and come up with another $6,400 a year.”",20,43,0,9
2.52E+17,28-09-12 22:55,https://twitter.com/JoeBiden/status/251817543147335681,"VP Biden: “My dad used to say, Joey, I don’t expect the government to solve my problems, but I do expect them to understand my problems.”",34,185,4,45
2.52E+17,28-09-12 23:05,https://twitter.com/JoeBiden/status/251820052876238848,"VP in FL: “The American people are so much better, so much stronger, take so much more responsibility than these guys give them credit for.”",20,66,0,14
2.52E+17,28-09-12 23:15,https://twitter.com/JoeBiden/status/251822535501565952,“I’ve got news for Governor Romney and Congressman Ryan: America and Americans are neither dependent nor are we in decline.”—VP Biden,54,149,0,50
2.52E+17,29-09-12 0:32,https://twitter.com/JoeBiden/status/251841871112990721,Just 6 weekends left till Election Day—get out there for a Weekend of Action event near you: http://t.co/E1I94P9w,11,52,0,10
2.52E+17,29-09-12 18:34,https://twitter.com/JoeBiden/status/252114123729543169,Make sure your grandparents know: Romney could raise taxes on their Social Security benefits. http://t.co/Wcbui1Cu,43,79,0,17
2.52E+17,29-09-12 22:15,https://twitter.com/JoeBiden/status/252169799185080320,"VP Biden stood up for protecting Social Security and Medicare in Tamarac, Florida yesterday: http://t.co/7iQNokQs",38,55,0,20
2.52E+17,29-09-12 22:44,https://twitter.com/JoeBiden/status/252176966231392256,RT if you agree that Social Security should be protected—not written off as a Ponzi scheme: http://t.co/n8XWro0f,68,972,2,103
2.52E+17,30-09-12 17:30,https://twitter.com/JoeBiden/status/252460434148438016,"One-on-one in Boca Raton, FL: http://t.co/2YCJu5Sm",15,39,0,13
2.53E+17,30-09-12 21:13,https://twitter.com/JoeBiden/status/252516489033297920,Pitch in $5 before midnight to power this campaign when it matters most: http://t.co/i0uIDXwL http://t.co/YqZG2c5Y,10,42,0,29
2.53E+17,01-10-12 3:16,https://twitter.com/JoeBiden/status/252607810662170624,"“Hello, this is Joe”: http://t.co/NMFORWaU",39,133,1,107
2.53E+17,01-10-12 15:59,https://twitter.com/JoeBiden/status/252799894593609729,Thanks to everyone who pitched in to help this campaign start strong in October: http://t.co/TEo7qX79,13,44,0,12
2.53E+17,01-10-12 19:05,https://twitter.com/JoeBiden/status/252846788489392129,Cheer on President Obama in Wednesday’s first debate at a supporter watch party in your neighborhood: http://t.co/WhoxtXhC,13,52,0,13
2.53E+17,01-10-12 19:29,https://twitter.com/JoeBiden/status/252852646929653761,"Bonus! After the debate, VP Biden will speak to supporters at watch parties. Don't miss it: http://t.co/XFRhrk3y",13,43,0,8
2.53E+17,01-10-12 23:07,https://twitter.com/JoeBiden/status/252907626508214272,VP Biden got a sunny welcome in the Sunshine State over the weekend: http://t.co/ek99R0By,12,17,0,9
2.53E+17,02-10-12 19:20,https://twitter.com/JoeBiden/status/253212894592913408,Don’t forget to RSVP for a debate watch party near you! http://t.co/PJBBvP8b http://t.co/sHhxjlJL,7,23,0,7
2.53E+17,02-10-12 19:34,https://twitter.com/JoeBiden/status/253216371717062658,VP Biden made clear in his remarks today that Romney-Ryan would take us back to the failed Bush policies that crashed our economy.,38,61,0,10
2.53E+17,02-10-12 19:41,https://twitter.com/JoeBiden/status/253218113594748928,President Obama and Vice President Biden have a plan to move the economy forward—check it out: http://t.co/jajClfWp,27,52,0,12
2.53E+17,02-10-12 21:50,https://twitter.com/JoeBiden/status/253250753622319104,"""The middle class was buried by the policies that Romney and Ryan have supported.""—VP Biden in Asheville, NC",33,109,0,24
2.53E+17,02-10-12 22:15,https://twitter.com/JoeBiden/status/253256932696154112,"“Under President Obama's leadership, Medicare benefits have actually increased. For prescription drugs, they've increased by $800.”—VP Biden",14,58,0,13
2.53E+17,02-10-12 22:25,https://twitter.com/JoeBiden/status/253259456991858689,VP Biden on Romney-Ryan: “Their plan would immediately cut benefits for 48 million seniors already on Medicare.”,17,88,0,11
2.53E+17,02-10-12 22:35,https://twitter.com/JoeBiden/status/253261951654842368,"“They say they value children and the elderly, but their budget slashes 19 million people off of Medicaid.”—VP Biden on Romney-Ryan",21,179,0,21
2.53E+17,02-10-12 22:45,https://twitter.com/JoeBiden/status/253264538521182209,"VP in NC: “They say they value education, but they make massive cuts in education—in early education, elementary, and secondary education.”",13,60,0,13
2.53E+17,02-10-12 22:55,https://twitter.com/JoeBiden/status/253266979526438913,"“We've cut taxes for everyone in the middle class—$3,600 for the average family.”—VP Biden in North Carolina",29,63,0,11
2.53E+17,02-10-12 23:05,https://twitter.com/JoeBiden/status/253269536768413697,“We will fulfill the only truly sacred obligation we have as a nation—to equip those we send to war and care for them when they come home.”,28,78,0,14
2.53E+17,03-10-12 0:01,https://twitter.com/JoeBiden/status/253283544451936256,"From Carson City to Charlottesville, President Obama’s policies are having positive effects across the country: http://t.co/5udViQtP",19,39,4,12
2.53E+17,03-10-12 1:00,https://twitter.com/JoeBiden/status/253298537276796928,Be the first to hear from VP Biden after the debate tomorrow night—find a watch party in your community: http://t.co/5UzascjI,61,178,0,44
2.54E+17,03-10-12 18:16,https://twitter.com/JoeBiden/status/253559064393560064,Happy debate day! There’s still time to find a watch party near you: http://t.co/HoXeY1e2,13,68,0,13
2.54E+17,03-10-12 19:05,https://twitter.com/JoeBiden/status/253571565919293440,“Keep the faith”: http://t.co/QUdeHeWP http://t.co/mdUnSWcI,23,127,2,99
2.54E+17,03-10-12 20:13,https://twitter.com/JoeBiden/status/253588616561950721,North Carolina was all smiles for VP Biden yesterday: http://t.co/Zy1CHnmY,16,53,0,22
2.54E+17,04-10-12 0:16,https://twitter.com/JoeBiden/status/253649873684017152,Livestream coverage of tonight’s debate kicks off at 9pm ET—with a special message from the VP following the debate: http://t.co/R3ZVHaVQ,19,73,0,25
2.54E+17,04-10-12 0:51,https://twitter.com/JoeBiden/status/253658463211761664,"To Barack: Good luck tonight, and happy anniversary to you and Michelle. –Joe and Jill",39,685,0,169
2.54E+17,04-10-12 3:05,https://twitter.com/JoeBiden/status/253692207029166080,"Folks, I hope you saw what I saw tonight: President Obama's the choice to move us forward, not back. –Joe",642,925,1,231
2.54E+17,04-10-12 4:18,https://twitter.com/JoeBiden/status/253710554110230528,"If you’re standing with President Obama tonight, be sure to register to vote. It takes less than 5 minutes: http://t.co/r4DkSsby",72,278,0,40
2.54E+17,04-10-12 13:53,https://twitter.com/JoeBiden/status/253855325936033792,"Fact check: Rommey's debate performance was ""mostly fictional."" http://t.co/05MftQ2v",77,315,0,63
2.54E+17,04-10-12 15:40,https://twitter.com/JoeBiden/status/253882296871047168,President Obama has a specific plan for strengthening the middle class—pass it on: http://t.co/U3HgpG46,72,286,0,61
2.54E+17,04-10-12 22:20,https://twitter.com/JoeBiden/status/253982962641682432,In case you missed it: Check out VP Biden’s take on last night’s debate. http://t.co/5X176iC9,36,42,0,12
2.54E+17,05-10-12 1:15,https://twitter.com/JoeBiden/status/254027009179672576,"VP in Iowa: “You have early voting in this state. It’s already underway. You don’t have to wait till Election Day, so elect us today.”",24,47,0,12
2.54E+17,05-10-12 1:20,https://twitter.com/JoeBiden/status/254028265134641152,"“He put forward a clear, specific plan on how to get this country moving forward again.”—VP Biden on President Obama in last night’s debate",38,56,0,16
2.54E+17,05-10-12 1:25,https://twitter.com/JoeBiden/status/254029508716417024,VP Biden on Romney-Ryan: “They don’t tell you what they are for anymore. And they deliberately misrepresent what they say we are for.”,42,116,0,19
2.54E+17,05-10-12 1:30,https://twitter.com/JoeBiden/status/254030807298088960,"“Since President Obama has been elected President and changed the law, Medicare recipients have more benefits.”—VP Biden in Iowa",28,86,1,19
2.54E+17,05-10-12 1:35,https://twitter.com/JoeBiden/status/254032054210150400,VP on Romney: “He didn’t tell you much about his plan. He didn’t say much about what his plan does. And a lot of it just doesn’t add up.”,35,61,0,22
2.54E+17,05-10-12 1:40,https://twitter.com/JoeBiden/status/254033282189115393,"VP in IA: “Can you imagine Barack Obama signing &amp; being for a plan that would raise by $6,400 a year the cost of Medicare?” Audience: “No!”",28,64,0,17
2.54E+17,05-10-12 1:45,https://twitter.com/JoeBiden/status/254034591986376705,"VP Biden on the GOP: “Their policies put the middle class in a deep hole, which we’ve been helping them climb out of for the last 4 years.”",32,56,0,16
2.54E+17,05-10-12 1:51,https://twitter.com/JoeBiden/status/254035943944773632,"“We're going to give tax breaks to companies that invest in America, not invest overseas. We're going to cut our oil imports by half.”",62,75,1,23
2.54E+17,05-10-12 1:55,https://twitter.com/JoeBiden/status/254037064717316097,"VP Biden on Romney-Ryan: “Ladies and gentlemen, these guys don't get it. There is no quit in America.”",31,57,0,12
2.54E+17,05-10-12 2:01,https://twitter.com/JoeBiden/status/254038549236686849,“The American people are so much better—so much stronger—take so much more responsibility than these guys give them credit for.”—VP in IA,38,71,0,16
2.54E+17,05-10-12 19:53,https://twitter.com/JoeBiden/status/254308226047299584,"Photo of the day: VP Biden talks to a 91-year-old WWII vet in Council Bluffs, IA. http://t.co/1IUBrRb3",18,86,0,44
2.54E+17,05-10-12 21:33,https://twitter.com/JoeBiden/status/254333460183937024,Tax experts agree: Romney’s math just doesn’t add up. http://t.co/0UqgyBrY,93,163,1,22
2.54E+17,05-10-12 23:04,https://twitter.com/JoeBiden/status/254356473470136320,Are you registered to vote at your current address? Make sure: http://t.co/JUVAN8RS,37,145,0,27
2.55E+17,06-10-12 19:08,https://twitter.com/JoeBiden/status/254659373853446144,An inside look at the campaign trail on the Road to November 6th: http://t.co/CqYZ8ZaC,20,43,0,18
2.55E+17,07-10-12 16:52,https://twitter.com/JoeBiden/status/254987508369207297,Voter registration deadlines are coming up in many states. Make sure your vote gets counted: http://t.co/FXrlhdS6,27,204,0,29
2.55E+17,07-10-12 21:40,https://twitter.com/JoeBiden/status/255060124618608640,VP Biden reflects on President Obama’s unwavering commitment to veterans: http://t.co/oRVu0Zn0,33,83,0,25
2.55E+17,07-10-12 23:43,https://twitter.com/JoeBiden/status/255090961808498688,"If you heart Joe, say it here: http://t.co/E9hPs7lH http://t.co/ZKoib1Ks",87,190,0,85
2.56E+17,09-10-12 16:42,https://twitter.com/JoeBiden/status/255709955980677120,The voter registration deadline is today in several states. Make sure your vote counts this fall: http://t.co/zN5sHHM8,20,122,0,15
2.56E+17,09-10-12 17:30,https://twitter.com/JoeBiden/status/255721821863817216,Dr. Biden rallied supporters around Pennsylvania yesterday: http://t.co/fCFSNl1j,13,26,0,12
2.56E+17,09-10-12 18:39,https://twitter.com/JoeBiden/status/255739286702391299,"Before VP Biden debates Rep. Ryan on Thursday, make sure everyone you know has the facts on where they stand: http://t.co/Pa99hjnM",61,238,0,49
2.56E+17,09-10-12 20:44,https://twitter.com/JoeBiden/status/255770775464853504,“Barack and I cannot do this alone. We need you and it's always been that way.” http://t.co/cm25fj3D,57,131,0,26
2.56E+17,09-10-12 22:32,https://twitter.com/JoeBiden/status/255797983109595136,The only way someone like Mitt Romney beats someone like Barack Obama is if we don't step it up when it really matters: http://t.co/KYf7SSPt,94,327,0,67
2.56E+17,10-10-12 17:40,https://twitter.com/JoeBiden/status/256086731999305728,Paul Ryan’s last major speech was called “stunning for its dishonesty.” Tune in to see if he’ll be honest tomorrow: http://t.co/UzMQYhfw,157,501,1,101
2.56E+17,10-10-12 18:45,https://twitter.com/JoeBiden/status/256103210094317568,"Rep. @ChrisVanHollen previews VP Biden's debate against ""a ticket that is willing to say anything to get elected."" http://t.co/IHi6LRss",127,301,0,64
2.56E+17,10-10-12 22:18,https://twitter.com/JoeBiden/status/256156840893759488,Get to know Joe a little better before tomorrow's vice presidential debate: http://t.co/hPl81xG0,86,118,0,28
2.56E+17,11-10-12 15:07,https://twitter.com/JoeBiden/status/256410591407788032,RT if you’re on #TeamObamaBiden tonight: http://t.co/eQGDEu5d,648,10144,1,1159
2.56E+17,11-10-12 17:02,https://twitter.com/JoeBiden/status/256439602259312642,"Check out our livestream of the VP debate tonight for exclusive coverage, starting at 9pm ET: http://t.co/Kh7OV6WJ",40,77,0,21
2.56E+17,11-10-12 18:03,https://twitter.com/JoeBiden/status/256454944465506304,Joe photo of the day: prepping for tonight’s debate. http://t.co/Es4vkZ8n,356,456,0,197
2.56E+17,11-10-12 19:13,https://twitter.com/JoeBiden/status/256472557291704320,“Paul Ryan and his many methods of misrepresentation”: http://t.co/jjJHbJ3Z,94,194,0,37
2.56E+17,11-10-12 20:09,https://twitter.com/JoeBiden/status/256486714728673280,"For live fact-checks, notable quotes, and infographics, follow @Obama2012 and @OFADebates during and after tonight’s debate.",77,160,0,25
2.57E+17,11-10-12 23:05,https://twitter.com/JoeBiden/status/256531021393174528,"Wheels down in Lexington, Kentucky: http://t.co/gQFAJH5w",118,151,0,85
2.57E+17,11-10-12 23:48,https://twitter.com/JoeBiden/status/256541866663759873,“My promise to you and Barack tonight”: http://t.co/CSUpnlDD,103,178,0,43
2.57E+17,12-10-12 0:16,https://twitter.com/JoeBiden/status/256548904580042752,Barack and I are in this because we'll never stop fighting for you. You’ll see that tonight. –Joe,303,1151,0,282
2.57E+17,12-10-12 0:46,https://twitter.com/JoeBiden/status/256556403978817536,It’s go time: Tune in to http://t.co/xxwISX80 http://t.co/013Ok5z1,130,325,0,99
2.57E+17,12-10-12 1:11,https://twitter.com/JoeBiden/status/256562615784988673,"VP: ""(The President) is a guy who has done everything he said he would do.""",84,305,0,77
2.57E+17,12-10-12 1:21,https://twitter.com/JoeBiden/status/256565317348761600,"""Iran is more isolated today than when we took office."" —VP Biden",53,220,0,38
2.57E+17,12-10-12 1:29,https://twitter.com/JoeBiden/status/256567323455025153,RT if you agree: Our economy grows from the middle out and the bottom up—not from the top down. http://t.co/1DdJfUj3,464,5132,2,552
2.57E+17,12-10-12 1:33,https://twitter.com/JoeBiden/status/256568126446137346,Take a look at the Romney-Ryan budget plan to see what they value (and what they don’t): http://t.co/yxL6DkGo,56,300,0,45
2.57E+17,12-10-12 1:37,https://twitter.com/JoeBiden/status/256569362528493569,Team Obama-Biden is strengthening Medicare. Romney and Ryan would turn it into vouchercare: http://t.co/sBRJLvXH,61,414,1,95
2.57E+17,12-10-12 1:46,https://twitter.com/JoeBiden/status/256571546800369664,"VP: ""A simple answer: He's raising the cost of Medicare."" #FactsMatter",60,692,0,106
2.57E+17,12-10-12 1:51,https://twitter.com/JoeBiden/status/256572651760414722,"The Romney-Ryan plan: They call it “gutsy”—we call it a disaster for the middle class. http://t.co/yxL6DkGo, http://t.co/9vRedMyH",82,420,0,89
2.57E+17,12-10-12 2:10,https://twitter.com/JoeBiden/status/256577650208935936,"VP on Afghanistan: ""We will leave in 2014.""",121,581,90,543
2.57E+17,12-10-12 2:14,https://twitter.com/JoeBiden/status/256578490600673280,"""If you notice, he never answers the question.""—VP Biden #DetailsMatter",213,1828,0,353
2.57E+17,12-10-12 2:26,https://twitter.com/JoeBiden/status/256581618112815104,Our solemn obligation to veterans: http://t.co/YjcVT7FF,46,358,0,123
2.57E+17,12-10-12 2:31,https://twitter.com/JoeBiden/status/256582834234478592,"VP: ""Look at my record—it’s been all about the middle class. They’re the people who grow this country."" #TeamJoe",341,2907,0,569
2.57E+17,12-10-12 2:35,https://twitter.com/JoeBiden/status/256583748479496192,RT if you're on #TeamJoe,732,19159,2,1014
2.57E+17,12-10-12 2:50,https://twitter.com/JoeBiden/status/256587614071701504,"If you like what you heard from VP Biden tonight, say you're in here: http://t.co/iJK2hy1C",933,1418,1,455
2.57E+17,12-10-12 3:09,https://twitter.com/JoeBiden/status/256592357280059392,Tonight you heard the other side’s plan to take us back to the failed policies of the past. We can't go back. We've gotta go forward. –Joe,1348,4490,0,1054
2.57E+17,12-10-12 4:27,https://twitter.com/JoeBiden/status/256611995971899393,Straight talk on taxes from VP Biden: http://t.co/FRSTOJze,279,768,1,312
2.57E+17,12-10-12 4:43,https://twitter.com/JoeBiden/status/256616089360924672,A woman’s health decisions are up to her and her doctor—no one else: http://t.co/flU5meBU,264,2507,1,785
2.57E+17,12-10-12 14:56,https://twitter.com/JoeBiden/status/256770407070330880,The reviews are in—see what others are saying about VP Biden's win last night: http://t.co/2oaMJRjH,104,134,0,40
2.57E+17,12-10-12 15:57,https://twitter.com/JoeBiden/status/256785684793286656,".@ChrisVanHollen: “What you saw was the passionate Joe Biden, the Joe Biden who fights for the middle class.” http://t.co/4n3sFaZG",239,536,0,181
2.57E+17,12-10-12 17:00,https://twitter.com/JoeBiden/status/256801537244934145,The Romney-Ryan strategy? Hiding the truth on plans that hurt the middle class. http://t.co/CKCKD4pi,84,237,0,50
2.57E+17,12-10-12 18:08,https://twitter.com/JoeBiden/status/256818546389184513,Now it’s your turn to talk—call 312.985.6433 and leave a message to let Joe know how you thought he did in last night’s debate.,220,393,0,91
2.57E+17,12-10-12 20:25,https://twitter.com/JoeBiden/status/256853210436874240,.@BeauBiden: Paul Ryan “left the door wide open” for putting additional troops in Afghanistan. http://t.co/FU2Is0yl,44,97,0,20
2.57E+17,12-10-12 21:53,https://twitter.com/JoeBiden/status/256875140762202112,RT if you agree: Facts matter. http://t.co/IDiG1g9J,143,1305,2,182
2.57E+17,12-10-12 23:16,https://twitter.com/JoeBiden/status/256896266548703232,Worth a re-watch: VP Biden talks in last night's debate about why we've got to give the middle class a fair shot. http://t.co/oDRrudwg,64,130,0,53
2.57E+17,13-10-12 0:57,https://twitter.com/JoeBiden/status/256921689391263744,“I think Joe Biden rocks.” Hundreds of supporters called in to congratulate the VP on his debate win—have a listen: http://t.co/U4FvwCTm,94,247,0,82
2.57E+17,13-10-12 17:13,https://twitter.com/JoeBiden/status/257167242297487360,"Big cheers for VP Biden and Dr. Jill Biden in La Crosse, Wisconsin yesterday: http://t.co/Zrk0dlp3",29,99,0,55
2.57E+17,13-10-12 18:26,https://twitter.com/JoeBiden/status/257185446751240192,Romney and Ryan have been spreading misinformation about Medicare. Get the facts from VP Biden: http://t.co/bOHUnNoJ,71,231,0,47
2.57E+17,13-10-12 22:37,https://twitter.com/JoeBiden/status/257248686680207362,VP Biden responds to Romney and Ryan writing off half the American people: http://t.co/ELNelq24,57,141,0,46
2.58E+17,14-10-12 17:42,https://twitter.com/JoeBiden/status/257536955653423104,"Crisscrossing the country with VP Biden, President Obama, and the First Lady on the road to November 6th: http://t.co/ynfR8B0L",30,76,0,28
2.58E+17,14-10-12 21:17,https://twitter.com/JoeBiden/status/257591068269355008,"In 1994, then-Sen. Biden wrote a letter to an 8th grader—and changed his life. Check it out: http://t.co/sBTcge4Q",47,411,0,197
2.58E+17,15-10-12 15:52,https://twitter.com/JoeBiden/status/257871580657483777,"Pitch in $10, get a car magnet—it’s that easy: http://t.co/XEfJ0uhp",25,24,0,13
2.58E+17,15-10-12 17:31,https://twitter.com/JoeBiden/status/257896526809006080,"Dr. Biden gets North Carolinians excited for early voting, which kicks off in just 3 days (cc @OFA_NC). http://t.co/o4mcu8tf",17,77,0,32
2.58E+17,15-10-12 21:46,https://twitter.com/JoeBiden/status/257960607746232320,VP: “What’s at stake for the Latino community this election is the dreams &amp; aspirations of their fathers and mothers.” http://t.co/WKhiOmrE,31,128,0,36
2.58E+17,16-10-12 1:15,https://twitter.com/JoeBiden/status/258013308634943488,"La Crosse, Wisconsin was fired up for VP Biden and Dr. Biden last week: http://t.co/i00yLvGE",22,71,0,39
2.58E+17,16-10-12 15:17,https://twitter.com/JoeBiden/status/258225034416504833,“Let's show Barack what kind of grassroots organization he's got behind him—one that's ready for whatever comes ahead.” http://t.co/StDO9nR3,22,89,0,19
2.58E+17,16-10-12 16:49,https://twitter.com/JoeBiden/status/258248243882885120,RT if you’re on #TeamObamaBiden and excited for tonight’s debate—the action kicks off at 8pm ET on our live blog: http://t.co/SvX36y6f,32,484,0,42
2.58E+17,16-10-12 18:36,https://twitter.com/JoeBiden/status/258275253732667393,"""Arithmetic over illusion"": What Romney's tax plan really means for the middle class. http://t.co/3xZSpdO0 #MittMath",33,155,0,37
2.58E+17,16-10-12 20:43,https://twitter.com/JoeBiden/status/258307084007907329,Why Romney’s tax plan just doesn’t add up: http://t.co/nU5wb8sy #MittMath,32,111,0,26
2.58E+17,17-10-12 0:59,https://twitter.com/JoeBiden/status/258371629040689152,Time to tune in! The second presidential debate starts in a few minutes. http://t.co/p1MpprMZ #TeamObamaBiden,40,157,0,37
2.58E+17,17-10-12 1:17,https://twitter.com/JoeBiden/status/258376119403827200,FACT: Romney’s only solution to lower gas prices is to drill for more oil—yet he opposes vehicle standards that will save money at the pump.,78,751,1,89
2.58E+17,17-10-12 1:20,https://twitter.com/JoeBiden/status/258376975612260352,"Romney’s energy plan would do nothing for energy independence,  and risks destroying thousands of jobs: http://t.co/QSF0CSUS #RealRomney",66,625,0,87
2.58E+17,17-10-12 1:54,https://twitter.com/JoeBiden/status/258385395589451776,Romney invested in a Chinese firm after learning it would “not be subject to taxes in the United States.” http://t.co/mC3S0gS7 #SketchyDeal,130,1738,0,187
2.58E+17,17-10-12 2:32,https://twitter.com/JoeBiden/status/258394995348889602,"President Obama: ""We have made sure that millions of young people are able to get an education when they weren't able to before.""",72,485,0,122
2.58E+17,17-10-12 2:34,https://twitter.com/JoeBiden/status/258395551375167488,"President Obama: ""We are on pace to double our exports. That's creating tens of thousands of jobs all across the country."" #TeamBarack",47,376,0,90
2.58E+17,17-10-12 2:43,https://twitter.com/JoeBiden/status/258397739459694592,"If you’re proud of President Obama after tonight’s debate, add your name: http://t.co/p1MpprMZ #TeamBarack",256,1041,0,319
2.58E+17,17-10-12 3:33,https://twitter.com/JoeBiden/status/258410269217271808,"OFA Campaign Manager Jim Messina on why @BarackObama ""clearly won tonight's debate"": http://t.co/cMTlxZug",38,161,0,40
2.58E+17,17-10-12 4:21,https://twitter.com/JoeBiden/status/258422581269499904,President Obama stood up for you tonight—now it’s your turn. Commit to vote: http://t.co/8zZedMuS #TeamBarack,112,566,0,155
2.59E+17,17-10-12 14:01,https://twitter.com/JoeBiden/status/258568418326892545,"VP Biden: For women, ""the picture is becoming more clear"" after last night's debate. http://t.co/rofkNnVt",126,654,0,165
2.59E+17,17-10-12 18:08,https://twitter.com/JoeBiden/status/258630584065208320,Mitt Romney opposed the Lilly Ledbetter Fair Pay Act: http://t.co/vXBH6u2J,25,190,0,18
2.59E+17,17-10-12 18:11,https://twitter.com/JoeBiden/status/258631247918673920,RT if you agree with President Obama that our daughters and sons deserve equal opportunities: http://t.co/pPccdc4I,34,788,0,128
2.59E+17,17-10-12 20:41,https://twitter.com/JoeBiden/status/258669056578695169,“A clear win for Obama”: http://t.co/bpI3wli8,54,162,0,66
2.59E+17,17-10-12 21:46,https://twitter.com/JoeBiden/status/258685448598216704,Taegan Goddard: “He kept Romney on the defensive and came prepared … It was devastatingly effective.” http://t.co/lhWoD5MT,32,89,0,27
2.59E+17,17-10-12 22:59,https://twitter.com/JoeBiden/status/258703762384908291,“President Obama dominated.” See what people are saying about @BarackObama’s debate win last night: http://t.co/C3sZp80V,40,116,0,27
2.59E+17,17-10-12 23:57,https://twitter.com/JoeBiden/status/258718446353788929,"VP in CO: “Early voting starts in Colorado on Oct. 22. So don't wait until Election Day. Let’s take this thing sooner than later, okay?”",16,76,0,16
2.59E+17,18-10-12 0:14,https://twitter.com/JoeBiden/status/258722659645407232,"On the debate: “You saw the man I have sat with every day: a man of principle and gumption, a man with a steady hand and a clear vision.”",58,226,0,65
2.59E+17,18-10-12 0:27,https://twitter.com/JoeBiden/status/258725888936509440,"“Gov. Romney was a little—how can I say it? Sketchy last night. No details. No specifics.”—VP Biden in Greeley, CO today",67,167,0,51
2.59E+17,18-10-12 0:33,https://twitter.com/JoeBiden/status/258727563705344001,On the Romney-Ryan budget: “Their budget slashes 19 million people off Medicaid; turns Medicare into a voucher system; decimates education.”,46,156,0,25
2.59E+17,18-10-12 0:50,https://twitter.com/JoeBiden/status/258731848920887296,"VP: “The place where Romney was least responsive &amp; most sketchy, where we have the most basic disagreement with him, is on women’s rights.”",47,225,0,44
2.59E+17,18-10-12 0:54,https://twitter.com/JoeBiden/status/258732684023574528,"“My daughter and granddaughters &amp; Barack’s daughters are entitled to every single, solitary opportunity my sons are and my grandsons are.”",65,629,0,181
2.59E+17,18-10-12 1:41,https://twitter.com/JoeBiden/status/258744468272975872,"VP on Romney’s immigration stance: “He’s not only out of touch with the Hispanic community, he’s out of touch with the American people.”",80,222,0,68
2.59E+17,18-10-12 15:15,https://twitter.com/JoeBiden/status/258949515720155139,"Fired up, ready to go for VP Biden in Greeley, CO yesterday! http://t.co/V1JOfEpL",10,60,0,22
2.59E+17,18-10-12 19:58,https://twitter.com/JoeBiden/status/259020767541465088,A warm Colorado welcome for VP Biden: http://t.co/DXv1PUPq,12,55,0,35
2.59E+17,19-10-12 0:24,https://twitter.com/JoeBiden/status/259087531050688514,"Joe photo of the day: A new friend in Reno, NV. http://t.co/8B0teuFb",36,121,0,80
2.59E+17,19-10-12 1:29,https://twitter.com/JoeBiden/status/259103975633190913,"Lilly Ledbetter: Romney's position on pay equity is a ""terrible injustice"" for women. http://t.co/kCjwp8FZ",45,173,0,31
2.59E+17,19-10-12 17:01,https://twitter.com/JoeBiden/status/259338609793056769,"Speaking in Virginia today, President Obama coined a new term to describe Mitt Romney’s deceptive policies: #Romnesia.",57,304,1,76
2.59E+17,19-10-12 17:12,https://twitter.com/JoeBiden/status/259341267354398720,"POTUS: “If you say you’re for the coal industry but stood in front of a coal plant and said ‘this will kill you,’ you may have #Romnesia.”",53,640,0,110
2.59E+17,19-10-12 17:16,https://twitter.com/JoeBiden/status/259342227967467520,"POTUS: “If you’ve come down with #Romnesia &amp; can’t remember the promises you’ve made, don’t worry—Obamacare covers pre-existing conditions.”",49,546,0,135
2.59E+17,19-10-12 17:24,https://twitter.com/JoeBiden/status/259344211973926913,Watch President Obama describe the symptoms of #Romnesia: http://t.co/7wHQQUtG,155,1162,0,364
2.59E+17,20-10-12 0:12,https://twitter.com/JoeBiden/status/259446998556635136,"“We have fundamentally different views on how to move this country forward, and a fundamentally different value set.”—VP on Romney-Ryan",49,106,0,28
2.59E+17,20-10-12 0:21,https://twitter.com/JoeBiden/status/259449222733115392,VP: “Barack and I are absolutely committed to ensuring that our daughters &amp; granddaughters have the exact same opportunities as our sons.”,44,233,0,59
2.59E+17,20-10-12 0:26,https://twitter.com/JoeBiden/status/259450574779588608,VP on Romney-Ryan: “You heard the debates. It was made very clear that they don't believe a woman has a right to control her own body.”,50,310,1,58
2.59E+17,20-10-12 0:35,https://twitter.com/JoeBiden/status/259452802030510080,“Romney and Ryan made it very clear they're willing to impose their private views on the public.”—VP on Romney-Ryan’s women’s health views,56,228,0,47
2.59E+17,20-10-12 0:46,https://twitter.com/JoeBiden/status/259455406374526976,"VP Biden: “When Gov. Romney was asked whether or not women deserve equal pay for equal work, what was his answer? Binders.”",81,226,9,58
2.59E+17,20-10-12 0:55,https://twitter.com/JoeBiden/status/259457834691985409,VP Biden on Romney: “The President has a new term for this sort of ability to change your mind so quickly. He calls it #Romnesia.”,53,236,1,61
