Tweet,Popularity
"VP in IA: “Can you imagine Barack Obama signing &amp; being for a plan that would raise by $6,400 a year the cost of Medicare?” Audience: “No!”",0
"VP Biden on the GOP: “Their policies put the middle class in a deep hole, which we’ve been helping them climb out of for the last 4 years.”",0
"“We're going to give tax breaks to companies that invest in America, not invest overseas. We're going to cut our oil imports by half.”",0
"VP Biden on Romney-Ryan: “Ladies and gentlemen, these guys don't get it. There is no quit in America.”",0
“The American people are so much better—so much stronger—take so much more responsibility than these guys give them credit for.”—VP in IA,0
"Photo of the day: VP Biden talks to a 91-year-old WWII vet in Council Bluffs, IA. http://t.co/1IUBrRb3",0
Tax experts agree: Romney’s math just doesn’t add up. http://t.co/0UqgyBrY,0
Are you registered to vote at your current address? Make sure: http://t.co/JUVAN8RS,0
An inside look at the campaign trail on the Road to November 6th: http://t.co/CqYZ8ZaC,0
Voter registration deadlines are coming up in many states. Make sure your vote gets counted: http://t.co/FXrlhdS6,0
VP Biden reflects on President Obama’s unwavering commitment to veterans: http://t.co/oRVu0Zn0,0
"If you heart Joe, say it here: http://t.co/E9hPs7lH http://t.co/ZKoib1Ks",0
The voter registration deadline is today in several states. Make sure your vote counts this fall: http://t.co/zN5sHHM8,0
Dr. Biden rallied supporters around Pennsylvania yesterday: http://t.co/fCFSNl1j,0
"Before VP Biden debates Rep. Ryan on Thursday, make sure everyone you know has the facts on where they stand: http://t.co/Pa99hjnM",0
“Barack and I cannot do this alone. We need you and it's always been that way.” http://t.co/cm25fj3D,0
The only way someone like Mitt Romney beats someone like Barack Obama is if we don't step it up when it really matters: http://t.co/KYf7SSPt,0
Paul Ryan’s last major speech was called “stunning for its dishonesty.” Tune in to see if he’ll be honest tomorrow: http://t.co/UzMQYhfw,0
"Rep. @ChrisVanHollen previews VP Biden's debate against ""a ticket that is willing to say anything to get elected."" http://t.co/IHi6LRss",0
Get to know Joe a little better before tomorrow's vice presidential debate: http://t.co/hPl81xG0,0
RT if you’re on #TeamObamaBiden tonight: http://t.co/eQGDEu5d,1
"Check out our livestream of the VP debate tonight for exclusive coverage, starting at 9pm ET: http://t.co/Kh7OV6WJ",0
Joe photo of the day: prepping for tonight’s debate. http://t.co/Es4vkZ8n,0
“Paul Ryan and his many methods of misrepresentation”: http://t.co/jjJHbJ3Z,0
"For live fact-checks, notable quotes, and infographics, follow @Obama2012 and @OFADebates during and after tonight’s debate.",0
"Wheels down in Lexington, Kentucky: http://t.co/gQFAJH5w",0
“My promise to you and Barack tonight”: http://t.co/CSUpnlDD,0
Barack and I are in this because we'll never stop fighting for you. You’ll see that tonight. –Joe,0
It’s go time: Tune in to http://t.co/xxwISX80 http://t.co/013Ok5z1,0
"VP: ""(The President) is a guy who has done everything he said he would do.""",0
"""Iran is more isolated today than when we took office."" —VP Biden",0
RT if you agree: Our economy grows from the middle out and the bottom up—not from the top down. http://t.co/1DdJfUj3,0
Take a look at the Romney-Ryan budget plan to see what they value (and what they don’t): http://t.co/yxL6DkGo,0
Team Obama-Biden is strengthening Medicare. Romney and Ryan would turn it into vouchercare: http://t.co/sBRJLvXH,0
"VP: ""A simple answer: He's raising the cost of Medicare."" #FactsMatter",0
"The Romney-Ryan plan: They call it “gutsy”—we call it a disaster for the middle class. http://t.co/yxL6DkGo, http://t.co/9vRedMyH",0
"VP on Afghanistan: ""We will leave in 2014.""",0
"""If you notice, he never answers the question.""—VP Biden #DetailsMatter",0
Our solemn obligation to veterans: http://t.co/YjcVT7FF,0
"VP: ""Look at my record—it’s been all about the middle class. They’re the people who grow this country."" #TeamJoe",0
RT if you're on #TeamJoe,1
"If you like what you heard from VP Biden tonight, say you're in here: http://t.co/iJK2hy1C",0
Tonight you heard the other side’s plan to take us back to the failed policies of the past. We can't go back. We've gotta go forward. –Joe,1
Straight talk on taxes from VP Biden: http://t.co/FRSTOJze,0
A woman’s health decisions are up to her and her doctor—no one else: http://t.co/flU5meBU,0
The reviews are in—see what others are saying about VP Biden's win last night: http://t.co/2oaMJRjH,0
".@ChrisVanHollen: “What you saw was the passionate Joe Biden, the Joe Biden who fights for the middle class.” http://t.co/4n3sFaZG",0
The Romney-Ryan strategy? Hiding the truth on plans that hurt the middle class. http://t.co/CKCKD4pi,0
Now it’s your turn to talk—call 312.985.6433 and leave a message to let Joe know how you thought he did in last night’s debate.,0
.@BeauBiden: Paul Ryan “left the door wide open” for putting additional troops in Afghanistan. http://t.co/FU2Is0yl,0
RT if you agree: Facts matter. http://t.co/IDiG1g9J,0
Worth a re-watch: VP Biden talks in last night's debate about why we've got to give the middle class a fair shot. http://t.co/oDRrudwg,0
“I think Joe Biden rocks.” Hundreds of supporters called in to congratulate the VP on his debate win—have a listen: http://t.co/U4FvwCTm,0
"Big cheers for VP Biden and Dr. Jill Biden in La Crosse, Wisconsin yesterday: http://t.co/Zrk0dlp3",0
Romney and Ryan have been spreading misinformation about Medicare. Get the facts from VP Biden: http://t.co/bOHUnNoJ,0
VP Biden responds to Romney and Ryan writing off half the American people: http://t.co/ELNelq24,0
"Crisscrossing the country with VP Biden, President Obama, and the First Lady on the road to November 6th: http://t.co/ynfR8B0L",0
"In 1994, then-Sen. Biden wrote a letter to an 8th grader—and changed his life. Check it out: http://t.co/sBTcge4Q",0
"Pitch in $10, get a car magnet—it’s that easy: http://t.co/XEfJ0uhp",0
"Dr. Biden gets North Carolinians excited for early voting, which kicks off in just 3 days (cc @OFA_NC). http://t.co/o4mcu8tf",0
VP: “What’s at stake for the Latino community this election is the dreams &amp; aspirations of their fathers and mothers.” http://t.co/WKhiOmrE,0
"La Crosse, Wisconsin was fired up for VP Biden and Dr. Biden last week: http://t.co/i00yLvGE",0
“Let's show Barack what kind of grassroots organization he's got behind him—one that's ready for whatever comes ahead.” http://t.co/StDO9nR3,0
RT if you’re on #TeamObamaBiden and excited for tonight’s debate—the action kicks off at 8pm ET on our live blog: http://t.co/SvX36y6f,0
"""Arithmetic over illusion"": What Romney's tax plan really means for the middle class. http://t.co/3xZSpdO0 #MittMath",0
Why Romney’s tax plan just doesn’t add up: http://t.co/nU5wb8sy #MittMath,0
Time to tune in! The second presidential debate starts in a few minutes. http://t.co/p1MpprMZ #TeamObamaBiden,0
FACT: Romney’s only solution to lower gas prices is to drill for more oil—yet he opposes vehicle standards that will save money at the pump.,0
"Romney’s energy plan would do nothing for energy independence,  and risks destroying thousands of jobs: http://t.co/QSF0CSUS #RealRomney",0
Romney invested in a Chinese firm after learning it would “not be subject to taxes in the United States.” http://t.co/mC3S0gS7 #SketchyDeal,0
"President Obama: ""We have made sure that millions of young people are able to get an education when they weren't able to before.""",0
"President Obama: ""We are on pace to double our exports. That's creating tens of thousands of jobs all across the country."" #TeamBarack",0
"If you’re proud of President Obama after tonight’s debate, add your name: http://t.co/p1MpprMZ #TeamBarack",0
"OFA Campaign Manager Jim Messina on why @BarackObama ""clearly won tonight's debate"": http://t.co/cMTlxZug",0
President Obama stood up for you tonight—now it’s your turn. Commit to vote: http://t.co/8zZedMuS #TeamBarack,0
"VP Biden: For women, ""the picture is becoming more clear"" after last night's debate. http://t.co/rofkNnVt",0
Mitt Romney opposed the Lilly Ledbetter Fair Pay Act: http://t.co/vXBH6u2J,0
RT if you agree with President Obama that our daughters and sons deserve equal opportunities: http://t.co/pPccdc4I,0
“A clear win for Obama”: http://t.co/bpI3wli8,0
Taegan Goddard: “He kept Romney on the defensive and came prepared … It was devastatingly effective.” http://t.co/lhWoD5MT,0
“President Obama dominated.” See what people are saying about @BarackObama’s debate win last night: http://t.co/C3sZp80V,0
"VP in CO: “Early voting starts in Colorado on Oct. 22. So don't wait until Election Day. Let’s take this thing sooner than later, okay?”",0
"On the debate: “You saw the man I have sat with every day: a man of principle and gumption, a man with a steady hand and a clear vision.”",0
"“Gov. Romney was a little—how can I say it? Sketchy last night. No details. No specifics.”—VP Biden in Greeley, CO today",0
On the Romney-Ryan budget: “Their budget slashes 19 million people off Medicaid; turns Medicare into a voucher system; decimates education.”,0
"VP: “The place where Romney was least responsive &amp; most sketchy, where we have the most basic disagreement with him, is on women’s rights.”",0
"“My daughter and granddaughters &amp; Barack’s daughters are entitled to every single, solitary opportunity my sons are and my grandsons are.”",0
"VP on Romney’s immigration stance: “He’s not only out of touch with the Hispanic community, he’s out of touch with the American people.”",0
"Fired up, ready to go for VP Biden in Greeley, CO yesterday! http://t.co/V1JOfEpL",0
A warm Colorado welcome for VP Biden: http://t.co/DXv1PUPq,0
"Joe photo of the day: A new friend in Reno, NV. http://t.co/8B0teuFb",0
"Lilly Ledbetter: Romney's position on pay equity is a ""terrible injustice"" for women. http://t.co/kCjwp8FZ",0
"Speaking in Virginia today, President Obama coined a new term to describe Mitt Romney’s deceptive policies: #Romnesia.",0
"POTUS: “If you say you’re for the coal industry but stood in front of a coal plant and said ‘this will kill you,’ you may have #Romnesia.”",0
"POTUS: “If you’ve come down with #Romnesia &amp; can’t remember the promises you’ve made, don’t worry—Obamacare covers pre-existing conditions.”",0
Watch President Obama describe the symptoms of #Romnesia: http://t.co/7wHQQUtG,0
"“We have fundamentally different views on how to move this country forward, and a fundamentally different value set.”—VP on Romney-Ryan",0
VP: “Barack and I are absolutely committed to ensuring that our daughters &amp; granddaughters have the exact same opportunities as our sons.”,0
VP on Romney-Ryan: “You heard the debates. It was made very clear that they don't believe a woman has a right to control her own body.”,0
“Romney and Ryan made it very clear they're willing to impose their private views on the public.”—VP on Romney-Ryan’s women’s health views,0
"VP Biden: “When Gov. Romney was asked whether or not women deserve equal pay for equal work, what was his answer? Binders.”",0
VP Biden on Romney: “The President has a new term for this sort of ability to change your mind so quickly. He calls it #Romnesia.”,0
“I hope you all don’t get #Romnesia. It’s a bad disease—and it’s contagious.”—VP Biden in Florida today,0
"VP: “All of a sudden, Paul Ryan, the budget hawk—the guy who introduced a budget plan that already passed—he doesn’t remember it.” #Romnesia",0
"Joe photo of the day, DQ edition: http://t.co/U8bm8a3r",0
"“I’m a full-time teacher and, like most teachers, teaching isn’t just what I do—it’s who I am.”—Dr. Biden in Minnesota",0
"Dr. Jill Biden: “As a teacher, I want to make sure that we continue to invest in quality education.”",0
“We have already made so much progress. We have doubled funding for Pell Grants and reformed the student loan process.”—Dr. Biden,0
Dr. Biden in MN: “I’m also a military mom. Our son Beau served in Iraq for a year with the Delaware Army National Guard.”,0
"“When Joe &amp; Barack were elected, like so many of you, one of my main hopes was that we end the war in Iraq. The President kept his promise.”",0
Dr. Biden: “I want to make sure that all our veterans—and their families—get the benefits they have earned and the respect they deserve.”,0
Dr. B: “The President and the Vice President know how important it is for women to be able to make our own decisions about our health care.”,0
"“We have come so far—and we’ve got to keep moving forward—not just on women’s issues, but on all issues.”—Dr. Biden in Minnesota",0
Dr. Biden: “The election is just 17 days away. And the work we do between now and then could make all the difference.”,0
Joe photo of the day: Provisioning an @OFA_FL field office in Orlando. http://t.co/QOoGIvG1,0
Foreign policy officials review the strength and steadiness of President Obama's leadership on the world stage: http://t.co/07dqXwe9,0
Father-daughter campaigning in Florida: http://t.co/FBSdK1jF,0
“He’s not ready for prime time in terms of national security.”—Former Sec. of State Madeleine Albright on Mitt Romney: http://t.co/R49RAtxl,0
"When it comes to our national security, the choice is clear: http://t.co/kBw8ZyLt #RomneyNotReady",0
"“The American people didn’t give up, they got up.”—VP Biden on the road to November 6th: http://t.co/5bVY4jgH",0
What Romney needs to answer in tonight’s foreign policy debate: http://t.co/ugTYYHzf #RomneyNotReady,0
Why Mitt Romney's Cold War mentality is out of date: http://t.co/Rj6HtOiv #RomneyNotReady,0
Tune in for the final presidential debate on foreign policy tonight: Live coverage kicks off at 9pm ET. http://t.co/WYHwUUrc,0
The Romney campaign offered “few specifics” about what Romney would do differently from President Obama on Syria: http://t.co/UXxv0Q2A,0
"FACT: By the time Gov. Romney left office, more businesses were going out of business in Massachusetts than being created.",0
"The President never ""apologized"" for America. Not once. http://t.co/ecwkmdL1 #RomneyWrong",0
The Obama administration’s sanctions against Iran are the most comprehensive that Iran has ever faced. http://t.co/nZ4OPZeB,0
RT this image if you believe standing up for the American worker is good for the country: http://t.co/65Ep4X3r #RomneyWrong,0
FACT: Romney has held investments in Chinese and Russian oil companies that were doing business with the Iranian energy sector.,0
"Tonight, we saw what it means to be commander in chief. Vision—courage—a steady hand. -Joe",1
"If you’ve got the President’s back after tonight’s debate, add your name: http://t.co/dK9gMlBa #ProudOfObama",0
"VP: ""Being president requires a clear vision and a steady hand. That's exactly what President Obama demonstrated."" http://t.co/YSY7Vuc8",0
Watch President Obama talk about his clear plan to move us forward: http://t.co/1KUJufOF,0
"VP Biden in Ohio yesterday: ""The American people will not go back. The American people only know one way: forward."" http://t.co/hD7mfopM",0
"With only 14 days left, every action counts. Call 10 voters from the comfort of home: http://t.co/r9rSnjNf http://t.co/IjPbccic",0
Take a look at what people are saying about President Obama’s foreign policy debate win: http://t.co/pTOkPGBn,0
"Inspiration for pumpkin carving season, thanks to @OFA_CT: http://t.co/EAlyrKfm",0
RT if you’re on #TeamObamaBiden: http://t.co/6vZjAHHh,0
"“Last night, we saw a commander in chief who is in command of the issues.”—VP Biden in Dayton, Ohio",0
VP Biden on @BarackObama: “You got to see what I see every day: a President who clearly understands America’s interest around the world.”,0
"“This is a President who says what he means, means what he says, and does what he says.”—VP Biden introducing President Obama in Ohio today",0
"“These debates have exposed that Gov. Romney and Paul Ryan have a foreign policy right out of the ’80s, a social policy out of the ’50s.”",0
"VP Biden on Romney: “Governor, you can't run from the truth. You can't run from your record. You can't run from your policies.”",0
“This President is leveling the playing field—getting the middle class back in the game. He knows how to build America from the middle out.”,0
"VP Biden: “Together, all of us—even the 47 percent of us that Romney doesn't think matter—we’re moving forward. “",0
"“I’ve got news for Gov. Romney and Congressman Ryan—it’s never, ever been a good bet to bet against the American people.”—VP Biden",0
Pass it on: President Obama’s plan for a second term. http://t.co/fYELe18y,0
8 states in 48 hours: Follow @BarackObama’s progress on the America Forward tour. http://t.co/PodIAXJK,0
Dr. Biden stopped by an @OFA_MN field office last weekend to fire up volunteers: http://t.co/RqZAROtw,0
"Joe photo of the day: Breakfast with VP Biden in Mechanicsburg, Ohio. http://t.co/TMVyatya",0
"VP Biden recaps the 2nd presidential debate, @MichelleObama votes, and more on the Road to November 6th: http://t.co/Bmqr6pbg",0
Watch Gen. Colin Powell’s endorsement of @BarackObama and VP Biden: http://t.co/0YMiaNPD,0
"The VP visited @OFA_WI today and he thinks YOU should support the President by voting early: http://t.co/9kyP3tbA, http://t.co/87BmX2ew",0
Get the word out about what @BarackObama has done in less than 4 years—in under 2 minutes: http://t.co/G4LO8tHh,0
Donate $20 or whatever you can to stop the other side from buying and bullying its way to a win right at the end: http://t.co/ybjYH2Ek,0
Smiles in Virginia yesterday: http://t.co/kVd0f9jY,0
Joe photo of the day: Virginia hearts Joe. http://t.co/76dxQouC,0
“We are our brother’s keeper. We are our sister’s keeper.” VP Biden talks about the importance of faith and values: http://t.co/IwsGCpWx,0
"Joe photo of the day: Pumping up volunteers in Columbus, OH. http://t.co/VzWjR7wP",0
.@BarackObama and VP Biden are moving us forward on equal rights: http://t.co/vVx3qyYP,0
"Forward, Ohio! VP Biden and President Clinton rally together in Youngstown, OH. http://t.co/F0YRuR1E",0
It’s time to get serious about getting out the vote. Find out how you can help: http://t.co/oI0y04HA http://t.co/7lTJqxtq,0
RT if you agree with VP Biden: http://t.co/rQMWy1nK,0
"Joe photo of the day: new friends in Sarasota, Florida. http://t.co/VEilY8wY",0
"“We’re all better off when everybody is in this deal together, when we’re all working together.”—VP Biden in Sarasota, FL",0
VP Biden on Romney: “Guess what? He never did answer the question of whether or not women are entitled to equal pay for equal work.”,0
On Romney: “He said 47% of the American people were ‘not willing to take responsibility for their own lives.’ Who does he think he is?”,0
“They are running the most scurrilous ad in Ohio. One of the most flagrantly dishonest ads I can ever remember.”—VP on Romney-Ryan,0
"VP: “Jeep isn’t cutting jobs, they're adding jobs. PolitiFact—the fact-checkers they don't look at—they called the ad ‘wholly inaccurate.’”",0
“The President’s job is not to sow confusion. It’s to plant the seeds of confidence.”—VP Biden in Florida,0
"VP Biden: “My guy, your guy, Barack Obama has character. He has the character of his convictions. He does not engage in deception.”",0
Watch VP Biden address Romney-Ryan’s misleading auto industry ad in Florida yesterday: http://t.co/vSls1qx9,0
First responders for Obama-Biden in Florida yesterday: http://t.co/7kaGQxzm,0
Gen. Colin Powell has endorsed @BarackObama—here’s why: http://t.co/gAJhs8Fo,0
VP Biden’s presenting the Top 10 list on @Late_Show tonight! Tune in at 11:35pm ET: http://t.co/IIqTBxCn,0
"“Who do you trust to stand up for the middle class? @BarackObama is the man you should trust.”—VP Biden in Ocala, FL: http://t.co/ltsspSpo",0
“It’s vastly more effective than voting late.” Watch VP Biden’s top 10 reasons to vote early on @Late_Show: http://t.co/xYvNlqUJ,0
Find out if you can vote early in your state: http://t.co/2QQUInXH,0
President Obama: “The people who need a champion are the Americans whose letters I read late at night.” http://t.co/sogmQwih,0
"Kids lined up to greet VP Biden yesterday in Muscatine, IA: http://t.co/clkqUeOq",0
"It’s time to sprint, then lean: Sign up to get out the vote this weekend. http://t.co/XbKfT2KO http://t.co/o8nheN2D",0
"“I want to tell you who I am so excited about—the next senator from this state, Tammy Baldwin.”—VP Biden in WI today: http://t.co/YUk5IDiG",0
VP: “We’ve created 5.4 million new private sector jobs. Companies in America hired more workers in Oct. than any time in the last 8 months.”,0
"“I know the guy next door doesn't recognize it, but we actually did rescue the automobile industry and save a million jobs.”—VP in Wisconsin",0
VP: “Imagine the 40 years of progress we’ve made for women in America—what will happen to that in a Romney-appointed Supreme Court.”,0
"“Romney getting tough on China, I got one word for it: Malarkey! It’s absolute malarkey.”—VP Biden in Beloit, WI",0
VP Biden: “The entire history of the journey of this country can be summarized in one word: Forward!”,0
To do this weekend: Bring home the win for VP Biden and @BarackObama. Here’s how you’ll do it: http://t.co/XbKfT2KO,0
Watch VP Biden talk about preserving Medicare and Social Security—“the sacred promise of a nation that keeps its word.” http://t.co/8yuvzEFv,0
RT if you’re in for four more years: http://t.co/yn5KnDoE,0
"If you’ve got a phone and a computer, you can make calls. Get started now: http://t.co/VRUOBwY8 http://t.co/VZDBWOhK",0
The choice couldn’t be clearer—pass it on: http://t.co/zEeb36Vg,0
"Character, convictions, vision: http://t.co/9UEdZPAE",0
"A second term for #TeamObamaBiden could be just a few phone calls away: http://t.co/GaW1Zvi6, http://t.co/vpsgnYnG",0
Get a head start on Election Day: Make a plan to vote. http://t.co/dH3nyddx,0
Joe photo of the day: Colorado for Obama-Biden. http://t.co/0uZ7JHcm,0
“It’s the most cynical play I’ve seen.”—VP Biden on Romney’s fictitious auto industry ad: http://t.co/6jclKUnS,0
3 reasons why President Obama should be re-elected: http://t.co/KtsjI5A3,0
Share @BarackObama and VP Biden’s plan with anyone who needs a reminder before tomorrow: http://t.co/nRN4SC0m,0
Romney and Ryan have been spreading misinformation about Medicare. Get the facts from VP Biden: http://t.co/bOHUnNoJ,0
"Meet ’n greet in Lakewood, Ohio: http://t.co/uWJcmzXj",0
Election Day is here! Find out where you’ll be voting tomorrow: http://t.co/MqqaiDI0 http://t.co/JXioVWdR,0
It’s a great day to vote! Grab a friend and head to your local polling place: http://t.co/glcIBJTL http://t.co/i4oWTGRs,0
Joe photo of the day: The VP casts his vote in Delaware. http://t.co/KwiGVsvA,0
Let’s make sure the next 4 years are about giving the middle class a shot. Please get out and vote today—and bring a friend. –Joe,0
Make sure everyone votes today—hop on the phone and talk to voters in key states: http://t.co/55X1UX2C,0
There’s plenty of time left to vote! Find out where to go: http://t.co/BUX0wn1K,0
“The secret to getting through: Always be doing something.” http://t.co/L7W4Zuz3,0
Thumbs up for VP Biden’s final campaign stop in Ohio today: http://t.co/dKbjnySQ,0
"If you voted today, make sure your friends know it: http://t.co/NVP1KfSc http://t.co/9J45pSXD",0
"From the bottom of our hearts, thank you. http://t.co/rN0vOSR0",1
Four more years. http://t.co/itBvJy9P,0
Relive election night in photos: http://t.co/bF0MEAM9 http://t.co/C2vXtdlg,0
"Whether you volunteered, donated, or just voted, share your #Obama2012 memory here: http://t.co/9xTg3znl",0
Don't miss VP Biden on @parksandrecnbc tonight at 9:30pm ET. http://t.co/H6x5I2fu,0
VP Biden celebrated Diwali at the White House this week: http://t.co/LyVzFbyI http://t.co/Ws2quauP,0
VP Biden meets @parksandrecnbc’s Leslie Knope: http://t.co/1llqHAqJ,0
A favorite Joe photo from November: pizza party. http://t.co/jwskw5pi,0
"RT @VP: VP greets first responders at Hoboken Terminal in Hoboken, NJ. http://t.co/7iXXltj8",0
"Happy birthday, VP Biden! http://t.co/4wfCw6Fq",0
“We’re just so incredibly proud of you.”—VP Biden during a Thanksgiving celebration with wounded warriors yesterday,0
Help determine what happens next with the organization that powered this campaign: http://t.co/lZsyYSlq http://t.co/BlehIPcy,0
Best wishes for a happy and safe Thanksgiving. http://t.co/8G9kqQcx,0
VP Biden visited Costco yesterday to do some holiday shopping—and urged Congress to extend middle class tax cuts: http://t.co/jvcJiNEr,0
Share why it matters to you that Congress keep taxes low for American families and small businesses. http://t.co/LedOeEUn #My2K,0
"A #FF this week for @ObamaInaugural—everything you need to know for President Obama and VP Biden’s inauguration on January 21, 2013.",0
"""This is no time to add any additional burden for middle class people.”—VP Biden on #My2K at a VA diner last week: http://t.co/sSbuwwvv",0
Help make sure that taxes stay low for families and small businesses—contact your representative now: http://t.co/LiLxqxyM #My2K,0
See the impact on your state if Congress fails to extend middle-class tax cuts: http://t.co/inf1psGj #My2K,0
VP Biden and Dr. Biden went to the Army-Navy football game last weekend—check out photos and a video: http://t.co/K1xjROY9,0
"VIDEO: Ann Marie shared her #My2K story, and ended up having lunch with VP Biden. http://t.co/nYJ5xD0L",0
Wishing you a happy and safe holiday season. http://t.co/CwkYuUcx,0
"Dusting off the Twitter handle for a big midterm election year. Let's get to it, folks! –Joe",0
"""You've got to be kidding me."" ­-Vice President Biden, on still having to fight for #voterexpansion in 2014. WATCH: http://t.co/IJjzLdn1ZB",0
"Go Blue Hens! Vice President Biden will deliver the 2014 commencement address at @UDelaware, his alma mater. http://t.co/783ocuFCCi",0
"""It's time to stand up and to fight back"" - VP Biden on @TheDemocrats' #VoterExpansion Project. Watch and join today: http://t.co/owNm0VYtub",0
"""What's gutsy about giving millionaires another tax break? What's gutsy about gutting Medicare?” - VP Biden on the Ryan Budget in 2012. #TBT",0
"""Trevor &amp; Chopper represent the very best in our military."" -The VP in the latest #BeingBiden http://t.co/2Hw9Bk52S0 http://t.co/PX5xOUxrL2",0
Watch the VP &amp; @JohnKerry at the FIFA World Cup Trophy Tour. Cheer for @ussoccer this summer to bring it back! http://t.co/4wlFVIcNFL,0
Follow the VP on @instagram (grab some shades before checking out his first post!) http://t.co/HleMeJTjiS http://t.co/AlyjHYUJYF,0
The First Selfie. http://t.co/Zt7PgMh4sZ http://t.co/rKfaULQicl,2
"""The point is real simple: The backbone of this country is a strong and thriving middle class."" -VP in PA yesterday. http://t.co/juzhgUrI89",0
RT @TheDemocrats: Great news! The President just announced —&gt; http://t.co/bfl285vPRN,0
High five. http://t.co/kjrOTTWk2i http://t.co/EWbVAsXbsy,0
Happy Easter! http://t.co/QKLGErcdA8,0
#ThrowbackThursday to an earlier #TakeYourChildToWorkDay http://t.co/7oAabE7enU #TBT http://t.co/17PInhV88x,0
Agree with the VP that cutting millionaires' taxes while raising middle class taxes is just wrong? Tune in at 2:00: http://t.co/V7eH0EaSBN,0
Listen to VP Biden's speech on the budget now on @WHLive --&gt; http://t.co/V7eH0EaSBN,0
Fight for a fair shot for the middle class → http://t.co/uIpsrGSDVs http://t.co/tAFdLfQg86,0
The VP has been fighting to end violence against women for a long time. Here's the next step: http://t.co/Bis94relFN #1is2Many #NotAlone,0
"The VP teamed up with Daniel Craig, @DuleHill, @sethmeyers, and others to combat sexual assault. Watch → http://t.co/v5qUadZjdd #1is2Many",0
"Before the VP launched http://t.co/Bis94relFN this week, he championed the Violence Against Women Act #TBT #1is2Many http://t.co/0aOybj4FkP",0
Ending violence against women is my passion. I couldn't be prouder of http://t.co/Bis94relFN &amp; the students who helped make it happen. -Joe,0
"“We have got to get 11 million people out of the shadows."" - VP Biden. Act on immigration: http://t.co/tFi2nh0bWG http://t.co/nEkBlf25y7",0
Miss the VP and @OfficialJLD's video from the #WHCD? WATCH: http://t.co/0qxn8zaRbP,0
"Welcome to Washington, @UDBlueHens! http://t.co/JM3CIIiwPf",0
"""We have to rebuild the infrastructure in this country."" -VP Biden talking #RebuildAmerica in St. Louis yesterday. http://t.co/ZyjLtgn9XX",0
RT if you agree with the Vice President this #NationalWomensHealthWeek http://t.co/SINIFZHBiS,0
"""I hope you will accept this corsage and enjoy your prom as much as I did mine."" - The VP http://t.co/YuGLBpOPQj",0
"Honoring the memory of those we have lost, and reminding their families that they are never alone. http://t.co/rhxAeWVmOh",0
"This election is about each of us doing our part, and the President, VP, and @TheDemocrats need your help. Join: http://t.co/TkppTZdpr0",0
RT to wish @DrBiden a very happy birthday! http://t.co/bgROT9vb7K,0
RT @TheDemocrats: Our challenge on #DDay70: http://t.co/h6oLhTvB6t,0
"Happy Father's Day! MT @BeauBiden: #HappyFathersDay to all dads today, incl. 3 of the best out there! http://t.co/KVR26IpOTf",0
"The VP cheered on the #USMNT in 2010, and he's cheering them on right now. Are you? #IBelieveThatWeWillWin http://t.co/lPngtEsOQu",0
Still celebrating? Watch the post-game pep talk with the #USMNT and the Vice President. #OneNationOneTeam #IBelieve https://t.co/sUCMZcGtXh,0
"One year ago, the Supreme Court struck down a vital component of the #VRA. Stand up for every citizen's #VotingRights http://t.co/hTbDVNHR3p",0
Let's go #USMNT! RT @TheDemocrats: #IBelieveThatWeWillWin http://t.co/HkI2VvUhBR,0
"The first Corvette was #MadeInAmerica (Flint, MI) on this day in 1953. http://t.co/NbnXdjoyiE",0
"Let's go, #USMNT! #IBelieveThatWeWillWin http://t.co/IV72T81qyV",0
The VP reflects on the courage of civil rights leaders like @repjohnlewis for #CivilRights50 http://t.co/s2P6auPbSr http://t.co/6rkm9wKQ30,0
Happy 4th of July! http://t.co/lXt9UPkzdG,0
Let’s get to work. MT @TheDemocrats: Add your voice to President Obama's: http://t.co/y3dY9C5RIw http://t.co/pS6lu6YScl,0
The VP is speaking at @genprogress' #MakeProgress Summit. Watch live: http://t.co/W5pDZ75FLF,0
The VP is about to take the stage at #NN14. Watch the keynote here: http://t.co/7NNLwyz7vk,0
Read the VP's letter to the President on how job training will provide #OpportunityForAll: http://t.co/K4RbsyJ0Bm http://t.co/vknkySylmj,0
The Vice President chats about the plan to #RebuildAmerica: https://t.co/RlPwx67FN8 http://t.co/GxjTjPNfcG,0
The VP is committed to helping every eligible voter cast a ballot. Join him today: http://t.co/iffwoXHotx #100Days http://t.co/JGzEKiZ18n,0
"Republicans blocked bills, shut down the government, and voted to sue the President. Replace them with @TheDemocrats: http://t.co/Tk0tck4bvo",0
"Happy birthday, President Obama! http://t.co/XjCxW8agfu",1
Every single vote matters. Visit http://t.co/irUGlySpKT and http://t.co/Efxpa5Tl6Q to get ready for November! http://t.co/T1Aou4YFZu,0
.@TheDemocrats nominated President Obama and Vice President Biden on this day in 2008. http://t.co/KCcB5kUuEL,0
Wishing a Happy Labor Day to the hard-working Americans who make our country great. http://t.co/FJp0czy72T,0
The Vice President is about to talk about jobs at the Portsmouth Naval Shipyard. Listen → http://t.co/XYmtPfVGj7 #MadeInAmerica,0
"""Folks, it’s never a good bet to bet against the American people."" - Vice President Biden. WATCH: http://t.co/svGEHibKry #OpportunityForAll",0
Read the VP's op-ed on his proudest legislative accomplishment: The Violence Against Women Act. http://t.co/N8etPFeQw6,0
